taxID,sciName,HGNC_Symbol,gene_in_dataset
9606,Homo sapiens,TLNRD1,TRUE
9606,Homo sapiens,TPM1,TRUE
9606,Homo sapiens,IGF1R,TRUE
9606,Homo sapiens,CYP11A1,TRUE
9606,Homo sapiens,PML,TRUE
9606,Homo sapiens,CCDC33,TRUE
9606,Homo sapiens,CYP1A2,TRUE
9606,Homo sapiens,LMAN1L,TRUE
9606,Homo sapiens,POLG,TRUE
9606,Homo sapiens,FANCI,TRUE
9606,Homo sapiens,ABHD2,TRUE
9606,Homo sapiens,TICRR,TRUE
9606,Homo sapiens,NTRK3,TRUE
9606,Homo sapiens,DET1,TRUE
9606,Homo sapiens,MFGE8,TRUE
9606,Homo sapiens,UNC45A,TRUE
9606,Homo sapiens,FURIN,TRUE
9606,Homo sapiens,IQGAP1,TRUE
9606,Homo sapiens,CRTC3,TRUE
9606,Homo sapiens,PMM2,TRUE
9606,Homo sapiens,ARMC5,TRUE
9606,Homo sapiens,PARN,TRUE
9606,Homo sapiens,UQCRC2,TRUE
9606,Homo sapiens,MYLK3,TRUE
9606,Homo sapiens,DHX38,TRUE
9606,Homo sapiens,TXNL4B,TRUE
9606,Homo sapiens,MARVELD3,TRUE
9606,Homo sapiens,KATNB1,TRUE
9606,Homo sapiens,ADAMTS18,TRUE
9606,Homo sapiens,GCSH,TRUE
9606,Homo sapiens,NOL3,TRUE
9606,Homo sapiens,MAP1LC3B,TRUE
9606,Homo sapiens,MBTPS1,TRUE
9606,Homo sapiens,ZCCHC14,TRUE
9606,Homo sapiens,IRF8,TRUE
9606,Homo sapiens,RHOT2,TRUE
9606,Homo sapiens,RPL3L,TRUE
9606,Homo sapiens,RPS2,TRUE
9606,Homo sapiens,NDUFB10,TRUE
9606,Homo sapiens,PDPK1,TRUE
9606,Homo sapiens,GAS8,TRUE
9606,Homo sapiens,MED9,TRUE
9606,Homo sapiens,NCOR1,TRUE
9606,Homo sapiens,COPS3,TRUE
9606,Homo sapiens,UTP4,TRUE
9606,Homo sapiens,DPEP3,TRUE
9606,Homo sapiens,NOB1,TRUE
9606,Homo sapiens,PRPSAP2,TRUE
9606,Homo sapiens,VPS53,TRUE
9606,Homo sapiens,NPEPPS,TRUE
9606,Homo sapiens,SCRN2,TRUE
9606,Homo sapiens,SSH2,TRUE
9606,Homo sapiens,ABCA8,TRUE
9606,Homo sapiens,G6PC3,TRUE
9606,Homo sapiens,CLTC,TRUE
9606,Homo sapiens,C17ORF64,TRUE
9606,Homo sapiens,PTRH2,TRUE
9606,Homo sapiens,SS18,TRUE
9606,Homo sapiens,TAF4B,TRUE
9606,Homo sapiens,AFG3L2,TRUE
9606,Homo sapiens,SLC39A6,TRUE
9606,Homo sapiens,RPRD1A,TRUE
9606,Homo sapiens,C18ORF21,TRUE
9606,Homo sapiens,GATA6,TRUE
9606,Homo sapiens,PELP1,TRUE
9606,Homo sapiens,NPC1,TRUE
9606,Homo sapiens,WRAP53,TRUE
9606,Homo sapiens,MINK1,TRUE
9606,Homo sapiens,TP53,TRUE
9606,Homo sapiens,ARHGDIA,TRUE
9606,Homo sapiens,EIF4A3,TRUE
9606,Homo sapiens,ANAPC11,TRUE
9606,Homo sapiens,TBCD,TRUE
9606,Homo sapiens,RPTOR,TRUE
9606,Homo sapiens,FOXK2,TRUE
9606,Homo sapiens,TRIM65,TRUE
9606,Homo sapiens,SECTM1,TRUE
9606,Homo sapiens,ZNF750,TRUE
9606,Homo sapiens,CBX4,TRUE
9606,Homo sapiens,MAPK4,TRUE
9606,Homo sapiens,SMAD4,TRUE
9606,Homo sapiens,NT5C3B,TRUE
9606,Homo sapiens,RETREG3,TRUE
9606,Homo sapiens,ERBB2,TRUE
9606,Homo sapiens,GRB7,TRUE
9606,Homo sapiens,MIEN1,TRUE
9606,Homo sapiens,STAC2,TRUE
9606,Homo sapiens,IGFBP4,TRUE
9606,Homo sapiens,TXNL4A,TRUE
9606,Homo sapiens,SAMD1,TRUE
9606,Homo sapiens,BRD4,TRUE
9606,Homo sapiens,PRDM15,TRUE
9606,Homo sapiens,CIB3,TRUE
9606,Homo sapiens,SH3GL1,TRUE
9606,Homo sapiens,DMRTC2,TRUE
9606,Homo sapiens,HUNK,TRUE
9606,Homo sapiens,SOD1,TRUE
9606,Homo sapiens,TRPM2,TRUE
9606,Homo sapiens,SCYL1,TRUE
9606,Homo sapiens,APP,TRUE
9606,Homo sapiens,URB1,TRUE
9606,Homo sapiens,AKT1,TRUE
9606,Homo sapiens,IL19,TRUE
9606,Homo sapiens,SAE1,TRUE
9606,Homo sapiens,LMTK3,TRUE
9606,Homo sapiens,GEMIN7,TRUE
9606,Homo sapiens,CACNG8,TRUE
9606,Homo sapiens,TIMM29,TRUE
9606,Homo sapiens,CARM1,TRUE
9606,Homo sapiens,PSMB6,TRUE
9606,Homo sapiens,KLK3,TRUE
9606,Homo sapiens,FAM71E1,FALSE
9606,Homo sapiens,GARIN5A,FALSE
9606,Homo sapiens,RPS11,TRUE
9606,Homo sapiens,RPL13A,TRUE
9606,Homo sapiens,CTU1,TRUE
9606,Homo sapiens,NOSIP,TRUE
9606,Homo sapiens,MMEL1,TRUE
9606,Homo sapiens,PRDM16,TRUE
9606,Homo sapiens,EPHA2,TRUE
9606,Homo sapiens,ARHGEF19,TRUE
9606,Homo sapiens,PEX14,TRUE
9606,Homo sapiens,PGD,TRUE
9606,Homo sapiens,SH3BGRL3,TRUE
9606,Homo sapiens,RPL11,TRUE
9606,Homo sapiens,KIAA0319L,TRUE
9606,Homo sapiens,PLK4,TRUE
9606,Homo sapiens,MAP3K6,TRUE
9606,Homo sapiens,GPN2,TRUE
9606,Homo sapiens,WDTC1,TRUE
9606,Homo sapiens,SERBP1,TRUE
9606,Homo sapiens,BCL10,TRUE
9606,Homo sapiens,CCN1,TRUE
9606,Homo sapiens,PRKACB,TRUE
9606,Homo sapiens,PIGK,TRUE
9606,Homo sapiens,RPS8,TRUE
9606,Homo sapiens,KIF2C,TRUE
9606,Homo sapiens,PTPRF,TRUE
9606,Homo sapiens,TMEM61,TRUE
9606,Homo sapiens,LMO4,TRUE
9606,Homo sapiens,SYPL2,TRUE
9606,Homo sapiens,MTF2,TRUE
9606,Homo sapiens,IGSF3,TRUE
9606,Homo sapiens,CTTNBP2NL,TRUE
9606,Homo sapiens,STRIP1,TRUE
9606,Homo sapiens,KCNA10,TRUE
9606,Homo sapiens,PSMA5,TRUE
9606,Homo sapiens,C1ORF162,TRUE
9606,Homo sapiens,PROK1,TRUE
9606,Homo sapiens,CELSR2,TRUE
9606,Homo sapiens,TIPRL,TRUE
9606,Homo sapiens,NME7,TRUE
9606,Homo sapiens,CREG1,TRUE
9606,Homo sapiens,RXRG,TRUE
9606,Homo sapiens,UCK2,TRUE
9606,Homo sapiens,TMCO1,TRUE
9606,Homo sapiens,POU2F1,TRUE
9606,Homo sapiens,ILDR2,TRUE
9606,Homo sapiens,COP1,TRUE
9606,Homo sapiens,UFC1,TRUE
9606,Homo sapiens,FCGR2A,TRUE
9606,Homo sapiens,NUF2,TRUE
9606,Homo sapiens,RGS5,TRUE
9606,Homo sapiens,SDHC,TRUE
9606,Homo sapiens,PFDN2,TRUE
9606,Homo sapiens,NR1I3,TRUE
9606,Homo sapiens,PRCC,TRUE
9606,Homo sapiens,MRPL24,TRUE
9606,Homo sapiens,PIGM,TRUE
9606,Homo sapiens,CASQ1,TRUE
9606,Homo sapiens,ISG20L2,TRUE
9606,Homo sapiens,CRABP2,TRUE
9606,Homo sapiens,ABL2,TRUE
9606,Homo sapiens,LHX9,TRUE
9606,Homo sapiens,SF3B4,TRUE
9606,Homo sapiens,ZNF687,TRUE
9606,Homo sapiens,TARS2,TRUE
9606,Homo sapiens,SNX27,TRUE
9606,Homo sapiens,SETDB1,TRUE
9606,Homo sapiens,ADAMTSL4,TRUE
9606,Homo sapiens,MCL1,TRUE
9606,Homo sapiens,RFX5,TRUE
9606,Homo sapiens,PI4KB,TRUE
9606,Homo sapiens,PIP5K1A,TRUE
9606,Homo sapiens,ANP32E,TRUE
9606,Homo sapiens,MINDY1,TRUE
9606,Homo sapiens,ENSA,TRUE
9606,Homo sapiens,MRPL9,TRUE
9606,Homo sapiens,POGZ,TRUE
9606,Homo sapiens,C1ORF56,TRUE
9606,Homo sapiens,GABPB2,TRUE
9606,Homo sapiens,SYT14,TRUE
9606,Homo sapiens,DTL,TRUE
9606,Homo sapiens,DYRK3,TRUE
9606,Homo sapiens,INTS7,TRUE
9606,Homo sapiens,TAF1A,TRUE
9606,Homo sapiens,DUSP10,TRUE
9606,Homo sapiens,CRNN,TRUE
9606,Homo sapiens,JTB,TRUE
9606,Homo sapiens,S100A8,TRUE
9606,Homo sapiens,TPM3,TRUE
9606,Homo sapiens,SNAPIN,TRUE
9606,Homo sapiens,S100A7,TRUE
9606,Homo sapiens,UBAP2L,TRUE
9606,Homo sapiens,SLC39A1,TRUE
9606,Homo sapiens,CREB3L4,TRUE
9606,Homo sapiens,EFNA3,TRUE
9606,Homo sapiens,KCNN3,TRUE
9606,Homo sapiens,GATAD2B,TRUE
9606,Homo sapiens,ILF2,TRUE
9606,Homo sapiens,INTS3,TRUE
9606,Homo sapiens,PKLR,TRUE
9606,Homo sapiens,HCN3,TRUE
9606,Homo sapiens,C1ORF131,TRUE
9606,Homo sapiens,LYST,TRUE
9606,Homo sapiens,MAP3K21,TRUE
9606,Homo sapiens,CEP170,TRUE
9606,Homo sapiens,SRP9,TRUE
9606,Homo sapiens,NVL,TRUE
9606,Homo sapiens,SDE2,TRUE
9606,Homo sapiens,FBXO28,TRUE
9606,Homo sapiens,ARF1,TRUE
9606,Homo sapiens,ITPKB,TRUE
9606,Homo sapiens,GUK1,TRUE
9606,Homo sapiens,CDC42BPA,TRUE
9606,Homo sapiens,MBOAT2,TRUE
9606,Homo sapiens,PARP1,TRUE
9606,Homo sapiens,PSEN2,TRUE
9606,Homo sapiens,WNT9A,TRUE
9606,Homo sapiens,PTPN7,TRUE
9606,Homo sapiens,ARL8A,TRUE
9606,Homo sapiens,OSR1,TRUE
9606,Homo sapiens,GDF7,TRUE
9606,Homo sapiens,CALM2,TRUE
9606,Homo sapiens,CHAC2,TRUE
9606,Homo sapiens,RPS27A,TRUE
9606,Homo sapiens,VPS54,TRUE
9606,Homo sapiens,ASXL2,TRUE
9606,Homo sapiens,ETAA1,TRUE
9606,Homo sapiens,SNRPG,TRUE
9606,Homo sapiens,CIAO1,TRUE
9606,Homo sapiens,SNRNP200,TRUE
9606,Homo sapiens,MRPS5,TRUE
9606,Homo sapiens,ANKRD53,TRUE
9606,Homo sapiens,TPRKB,TRUE
9606,Homo sapiens,NAT8,TRUE
9606,Homo sapiens,DUSP11,TRUE
9606,Homo sapiens,NPHP1,TRUE
9606,Homo sapiens,TMEM177,TRUE
9606,Homo sapiens,SLC20A1,TRUE
9606,Homo sapiens,FBLN7,TRUE
9606,Homo sapiens,ZC3H8,TRUE
9606,Homo sapiens,LIPT1,TRUE
9606,Homo sapiens,POLR2D,TRUE
9606,Homo sapiens,CDCA7,TRUE
9606,Homo sapiens,DLX1,TRUE
9606,Homo sapiens,HSPD1,TRUE
9606,Homo sapiens,FANCD2,TRUE
9606,Homo sapiens,TAMM41,TRUE
9606,Homo sapiens,CTDSP1,TRUE
9606,Homo sapiens,CNOT9,TRUE
9606,Homo sapiens,GRIP2,TRUE
9606,Homo sapiens,EAF1,TRUE
9606,Homo sapiens,CNTN4,TRUE
9606,Homo sapiens,DYNC1LI1,TRUE
9606,Homo sapiens,POMGNT2,TRUE
9606,Homo sapiens,CSRNP1,TRUE
9606,Homo sapiens,CAND2,TRUE
9606,Homo sapiens,RPL32,TRUE
9606,Homo sapiens,PTPRG,TRUE
9606,Homo sapiens,SHQ1,TRUE
9606,Homo sapiens,SLC25A26,TRUE
9606,Homo sapiens,UBA3,TRUE
9606,Homo sapiens,LRIG1,TRUE
9606,Homo sapiens,ZNF660,TRUE
9606,Homo sapiens,COL8A1,TRUE
9606,Homo sapiens,MYH15,TRUE
9606,Homo sapiens,ABHD10,TRUE
9606,Homo sapiens,ADPRH,TRUE
9606,Homo sapiens,ATG3,TRUE
9606,Homo sapiens,NR1I2,TRUE
9606,Homo sapiens,SRPRB,TRUE
9606,Homo sapiens,AGTR1,TRUE
9606,Homo sapiens,EIF2A,TRUE
9606,Homo sapiens,TMEM44,TRUE
9606,Homo sapiens,RUBCN,TRUE
9606,Homo sapiens,DCAF1,TRUE
9606,Homo sapiens,MANF,TRUE
9606,Homo sapiens,EIF2B5,TRUE
9606,Homo sapiens,FIP1L1,TRUE
9606,Homo sapiens,CENPC,TRUE
9606,Homo sapiens,EPHA5,TRUE
9606,Homo sapiens,CORIN,TRUE
9606,Homo sapiens,PLAC8,TRUE
9606,Homo sapiens,ENOPH1,TRUE
9606,Homo sapiens,GC,TRUE
9606,Homo sapiens,KLHL8,TRUE
9606,Homo sapiens,PYURF,TRUE
9606,Homo sapiens,TBCK,TRUE
9606,Homo sapiens,CAMK2D,TRUE
9606,Homo sapiens,SPATA5,TRUE
9606,Homo sapiens,CCNA2,TRUE
9606,Homo sapiens,METTL14,TRUE
9606,Homo sapiens,NAF1,TRUE
9606,Homo sapiens,RPS3A,TRUE
9606,Homo sapiens,ROPN1L,TRUE
9606,Homo sapiens,MARCHF6,TRUE
9606,Homo sapiens,CDH18,TRUE
9606,Homo sapiens,SRD5A1,TRUE
9606,Homo sapiens,MYO10,TRUE
9606,Homo sapiens,RPL37,TRUE
9606,Homo sapiens,SKP2,TRUE
9606,Homo sapiens,UGT3A1,TRUE
9606,Homo sapiens,PLK2,TRUE
9606,Homo sapiens,GZMA,TRUE
9606,Homo sapiens,PIK3R1,TRUE
9606,Homo sapiens,RASA1,TRUE
9606,Homo sapiens,PPIP5K2,TRUE
9606,Homo sapiens,PAM,TRUE
9606,Homo sapiens,BDP1,TRUE
9606,Homo sapiens,GTF2H2,TRUE
9606,Homo sapiens,BTF3,TRUE
9606,Homo sapiens,FBXL17,TRUE
9606,Homo sapiens,COMMD10,TRUE
9606,Homo sapiens,LECT2,TRUE
9606,Homo sapiens,DDX46,TRUE
9606,Homo sapiens,GABRA6,TRUE
9606,Homo sapiens,TNIP1,TRUE
9606,Homo sapiens,G3BP1,TRUE
9606,Homo sapiens,ZNF300,TRUE
9606,Homo sapiens,NHP2,TRUE
9606,Homo sapiens,FARS2,TRUE
9606,Homo sapiens,LRRTM2,TRUE
9606,Homo sapiens,ZMAT2,TRUE
9606,Homo sapiens,DCDC2,TRUE
9606,Homo sapiens,HIGD2A,TRUE
9606,Homo sapiens,MMUT,TRUE
9606,Homo sapiens,RASGEF1C,TRUE
9606,Homo sapiens,ABT1,TRUE
9606,Homo sapiens,PPP1R18,TRUE
9606,Homo sapiens,TCTE1,TRUE
9606,Homo sapiens,RPL7L1,TRUE
9606,Homo sapiens,PHIP,TRUE
9606,Homo sapiens,PRSS35,TRUE
9606,Homo sapiens,MMS22L,TRUE
9606,Homo sapiens,PNRC1,TRUE
9606,Homo sapiens,RARS2,TRUE
9606,Homo sapiens,ARHGAP18,TRUE
9606,Homo sapiens,MTFR2,TRUE
9606,Homo sapiens,SHPRH,TRUE
9606,Homo sapiens,PNLDC1,TRUE
9606,Homo sapiens,WTAP,TRUE
9606,Homo sapiens,ZMYM4,TRUE
9606,Homo sapiens,SLC22A3,TRUE
9606,Homo sapiens,C7ORF26,TRUE
9606,Homo sapiens,FERD3L,TRUE
9606,Homo sapiens,EGFR,TRUE
9606,Homo sapiens,CDCA5,TRUE
9606,Homo sapiens,IGFBP3,TRUE
9606,Homo sapiens,PURB,TRUE
9606,Homo sapiens,IGFBP1,TRUE
9606,Homo sapiens,MDH2,TRUE
9606,Homo sapiens,CCT6A,TRUE
9606,Homo sapiens,PSPH,TRUE
9606,Homo sapiens,TRAPPC14,TRUE
9606,Homo sapiens,SLC12A9,TRUE
9606,Homo sapiens,MEPCE,TRUE
9606,Homo sapiens,TMEM209,TRUE
9606,Homo sapiens,ZC3HAV1L,TRUE
9606,Homo sapiens,TLK2,TRUE
9606,Homo sapiens,NOM1,TRUE
9606,Homo sapiens,NCAPG2,TRUE
9606,Homo sapiens,ASB10,TRUE
9606,Homo sapiens,RAB19,TRUE
9606,Homo sapiens,LUC7L2,TRUE
9606,Homo sapiens,CASK,TRUE
9606,Homo sapiens,KDM6A,TRUE
9606,Homo sapiens,SPIN2A,TRUE
9606,Homo sapiens,MSN,TRUE
9606,Homo sapiens,HDAC8,TRUE
9606,Homo sapiens,ZNF157,TRUE
9606,Homo sapiens,NDUFB11,TRUE
9606,Homo sapiens,RAB41,TRUE
9606,Homo sapiens,ZMYM3,TRUE
9606,Homo sapiens,TAF1,TRUE
9606,Homo sapiens,NONO,TRUE
9606,Homo sapiens,CCDC120,TRUE
9606,Homo sapiens,AWAT2,TRUE
9606,Homo sapiens,OGT,TRUE
9606,Homo sapiens,ITGB1BP2,TRUE
9606,Homo sapiens,IL2RG,TRUE
9606,Homo sapiens,DIAPH2,TRUE
9606,Homo sapiens,PRPS1,TRUE
9606,Homo sapiens,ARHGAP36,TRUE
9606,Homo sapiens,RBMX,TRUE
9606,Homo sapiens,MCPH1,TRUE
9606,Homo sapiens,MFHAS1,TRUE
9606,Homo sapiens,RPL10,TRUE
9606,Homo sapiens,ATP6V1B2,TRUE
9606,Homo sapiens,HMBOX1,TRUE
9606,Homo sapiens,CHMP7,TRUE
9606,Homo sapiens,DOCK5,TRUE
9606,Homo sapiens,STAR,TRUE
9606,Homo sapiens,ERLIN2,TRUE
9606,Homo sapiens,GINS4,TRUE
9606,Homo sapiens,CRH,TRUE
9606,Homo sapiens,ADHFE1,TRUE
9606,Homo sapiens,MRPS28,TRUE
9606,Homo sapiens,TERF1,TRUE
9606,Homo sapiens,RPL7,TRUE
9606,Homo sapiens,PSKH2,TRUE
9606,Homo sapiens,POLR2K,TRUE
9606,Homo sapiens,EIF3H,TRUE
9606,Homo sapiens,UTP23,TRUE
9606,Homo sapiens,NDUFB9,TRUE
9606,Homo sapiens,AK3,TRUE
9606,Homo sapiens,UHRF2,TRUE
9606,Homo sapiens,PLIN2,TRUE
9606,Homo sapiens,IFNA5,TRUE
9606,Homo sapiens,HAUS6,TRUE
9606,Homo sapiens,CDKN2B,TRUE
9606,Homo sapiens,CDKN2A,TRUE
9606,Homo sapiens,ZCCHC7,TRUE
9606,Homo sapiens,CBWD5,TRUE
9606,Homo sapiens,NTRK2,TRUE
9606,Homo sapiens,UGCG,TRUE
9606,Homo sapiens,GSN,TRUE
9606,Homo sapiens,MRRF,TRUE
9606,Homo sapiens,NR6A1,TRUE
9606,Homo sapiens,ALAD,TRUE
9606,Homo sapiens,POLE3,TRUE
9606,Homo sapiens,GBGT1,TRUE
9606,Homo sapiens,SURF1,TRUE
9606,Homo sapiens,SURF6,TRUE
9606,Homo sapiens,MED22,TRUE
9606,Homo sapiens,RPL7A,TRUE
9606,Homo sapiens,GTF3C5,TRUE
9606,Homo sapiens,ASB6,TRUE
9606,Homo sapiens,PTGES2,TRUE
9606,Homo sapiens,NTMT1,TRUE
9606,Homo sapiens,SLC25A25,TRUE
9606,Homo sapiens,MIGA2,TRUE
9606,Homo sapiens,LCN2,TRUE
9606,Homo sapiens,LRSAM1,TRUE
9606,Homo sapiens,HMCN2,TRUE
9606,Homo sapiens,GPR107,TRUE
9606,Homo sapiens,SEC16A,TRUE
9606,Homo sapiens,CACNA1B,TRUE
9606,Homo sapiens,NACC2,TRUE
9606,Homo sapiens,COMMD3,TRUE
9606,Homo sapiens,MSRB2,TRUE
9606,Homo sapiens,PDSS1,TRUE
9606,Homo sapiens,RSU1,TRUE
9606,Homo sapiens,ZEB1,TRUE
9606,Homo sapiens,POLR3A,TRUE
9606,Homo sapiens,CAMK2G,TRUE
9606,Homo sapiens,RPP30,TRUE
9606,Homo sapiens,HABP2,TRUE
9606,Homo sapiens,EIF4EBP2,TRUE
9606,Homo sapiens,TCF7L2,TRUE
9606,Homo sapiens,MKI67,TRUE
9606,Homo sapiens,CYP17A1,TRUE
9606,Homo sapiens,MTG1,TRUE
9606,Homo sapiens,PAOX,TRUE
9606,Homo sapiens,GSTO1,TRUE
9606,Homo sapiens,TAF5,TRUE
9606,Homo sapiens,PPRC1,TRUE
9606,Homo sapiens,ITPRIP,TRUE
9606,Homo sapiens,PDCD11,TRUE
9606,Homo sapiens,GAS2,TRUE
9606,Homo sapiens,SLC5A12,TRUE
9606,Homo sapiens,LIN7C,TRUE
9606,Homo sapiens,TUT1,TRUE
9606,Homo sapiens,SCGB1A1,TRUE
9606,Homo sapiens,SYT8,TRUE
9606,Homo sapiens,HSD17B12,TRUE
9606,Homo sapiens,EIF3M,TRUE
9606,Homo sapiens,SSRP1,TRUE
9606,Homo sapiens,PTPRJ,TRUE
9606,Homo sapiens,ARFGAP2,TRUE
9606,Homo sapiens,CELF1,TRUE
9606,Homo sapiens,CCDC82,TRUE
9606,Homo sapiens,KLHL35,TRUE
9606,Homo sapiens,INTS4,TRUE
9606,Homo sapiens,PAK1,TRUE
9606,Homo sapiens,RPS3,TRUE
9606,Homo sapiens,ZC3H12C,TRUE
9606,Homo sapiens,NCAM1,TRUE
9606,Homo sapiens,NPAT,TRUE
9606,Homo sapiens,ATM,TRUE
9606,Homo sapiens,AASDHPPT,TRUE
9606,Homo sapiens,LAMTOR1,TRUE
9606,Homo sapiens,P4HA3,TRUE
9606,Homo sapiens,HYOU1,TRUE
9606,Homo sapiens,KAT14,TRUE
9606,Homo sapiens,MTA2,TRUE
9606,Homo sapiens,INCENP,TRUE
9606,Homo sapiens,CPSF7,TRUE
9606,Homo sapiens,B3GAT3,TRUE
9606,Homo sapiens,CHEK1,TRUE
9606,Homo sapiens,C20ORF144,TRUE
9606,Homo sapiens,DSN1,TRUE
9606,Homo sapiens,SOGA1,TRUE
9606,Homo sapiens,LTO1,TRUE
9606,Homo sapiens,FERMT3,TRUE
9606,Homo sapiens,PLCB3,TRUE
9606,Homo sapiens,MRPL49,TRUE
9606,Homo sapiens,FAU,TRUE
9606,Homo sapiens,TM7SF2,TRUE
9606,Homo sapiens,VPS51,TRUE
9606,Homo sapiens,PPP4C,TRUE
9606,Homo sapiens,ALDOA,TRUE
9606,Homo sapiens,TAOK2,TRUE
9606,Homo sapiens,MMP3,TRUE
9606,Homo sapiens,ITGB1,TRUE
9606,Homo sapiens,FXYD4,TRUE
9606,Homo sapiens,TRIM48,TRUE
9606,Homo sapiens,OR5M9,TRUE
9606,Homo sapiens,CTF1,TRUE
9606,Homo sapiens,FCGR1A,TRUE
9606,Homo sapiens,SAP18,TRUE
9606,Homo sapiens,FAM124A,TRUE
9606,Homo sapiens,PDCD4,TRUE
9606,Homo sapiens,GPM6A,TRUE
9606,Homo sapiens,VEGFC,TRUE
9606,Homo sapiens,CD226,TRUE
9606,Homo sapiens,DLG2,TRUE
9606,Homo sapiens,CCT5,TRUE
9606,Homo sapiens,DOCK1,TRUE
9606,Homo sapiens,DIXDC1,TRUE
9606,Homo sapiens,NKAPD1,TRUE
9606,Homo sapiens,TIMM8B,TRUE
9606,Homo sapiens,PIP4K2A,TRUE
9606,Homo sapiens,C2ORF50,TRUE
9606,Homo sapiens,FOXO1,TRUE
9606,Homo sapiens,ABCB9,TRUE
9606,Homo sapiens,DHX37,TRUE
9606,Homo sapiens,UBC,TRUE
9606,Homo sapiens,SLC7A11,TRUE
9606,Homo sapiens,CACNA2D4,TRUE
9606,Homo sapiens,NGLY1,TRUE
9606,Homo sapiens,OXSM,TRUE
9606,Homo sapiens,NOPCHAP1,TRUE
9606,Homo sapiens,BTBD11,TRUE
9606,Homo sapiens,UBE3B,TRUE
9606,Homo sapiens,IPMK,TRUE
9606,Homo sapiens,RAD9B,TRUE
9606,Homo sapiens,DLG5,TRUE
9606,Homo sapiens,SLC2A13,TRUE
9606,Homo sapiens,GXYLT1,TRUE
9606,Homo sapiens,TWF1,TRUE
9606,Homo sapiens,EIF4E,TRUE
9606,Homo sapiens,CSNK1G3,TRUE
9606,Homo sapiens,SRFBP1,TRUE
9606,Homo sapiens,MBIP,TRUE
9606,Homo sapiens,MIPOL1,TRUE
9606,Homo sapiens,ALLC,TRUE
9606,Homo sapiens,KCTD14,TRUE
9606,Homo sapiens,THRSP,TRUE
9606,Homo sapiens,NDUFC2,TRUE
9606,Homo sapiens,ME3,TRUE
9606,Homo sapiens,NUBPL,TRUE
9606,Homo sapiens,NEK7,TRUE
9606,Homo sapiens,FER,TRUE
9606,Homo sapiens,UPF2,TRUE
9606,Homo sapiens,CDC123,TRUE
9606,Homo sapiens,FRMD4A,TRUE
9606,Homo sapiens,SLC25A31,TRUE
9606,Homo sapiens,PTPRO,TRUE
9606,Homo sapiens,EPS8,TRUE
9606,Homo sapiens,NCAPD3,TRUE
9606,Homo sapiens,VTI1A,TRUE
9606,Homo sapiens,NR3C2,TRUE
9606,Homo sapiens,DPYSL4,TRUE
9606,Homo sapiens,KIN,TRUE
9606,Homo sapiens,INPP1,TRUE
9606,Homo sapiens,FLI1,TRUE
9606,Homo sapiens,KCNJ1,TRUE
9606,Homo sapiens,WWC2,TRUE
9606,Homo sapiens,ACSL1,TRUE
9606,Homo sapiens,NBAS,TRUE
9606,Homo sapiens,GUF1,TRUE
9606,Homo sapiens,CENPJ,TRUE
9606,Homo sapiens,CACUL1,TRUE
9606,Homo sapiens,TIAL1,TRUE
9606,Homo sapiens,MCHR2,TRUE
9606,Homo sapiens,PTPN14,TRUE
9606,Homo sapiens,POU4F1,TRUE
9606,Homo sapiens,EPG5,TRUE
9606,Homo sapiens,PSTPIP2,TRUE
9606,Homo sapiens,ATP5F1A,TRUE
9606,Homo sapiens,HAUS1,TRUE
9606,Homo sapiens,C18ORF25,TRUE
9606,Homo sapiens,SPC25,TRUE
9606,Homo sapiens,G6PC2,TRUE
9606,Homo sapiens,PDK1,TRUE
9606,Homo sapiens,TGOLN2,TRUE
9606,Homo sapiens,UHMK1,TRUE
9606,Homo sapiens,POC5,TRUE
9606,Homo sapiens,SPOCK1,TRUE
9606,Homo sapiens,TADA1,TRUE
9606,Homo sapiens,CWF19L2,TRUE
9606,Homo sapiens,HOMER1,TRUE
9606,Homo sapiens,SUV39H2,TRUE
9606,Homo sapiens,RPP38,TRUE
9606,Homo sapiens,ZNF837,TRUE
9606,Homo sapiens,USP12,TRUE
9606,Homo sapiens,CAMK4,TRUE
9606,Homo sapiens,TRIM36,TRUE
9606,Homo sapiens,ZFP36L2,TRUE
9606,Homo sapiens,PAN3,TRUE
9606,Homo sapiens,GRIA4,TRUE
9606,Homo sapiens,IGSF10,TRUE
9606,Homo sapiens,MBNL1,TRUE
9606,Homo sapiens,GJA1,TRUE
9606,Homo sapiens,CLEC4F,TRUE
9606,Homo sapiens,PELO,TRUE
9606,Homo sapiens,DYNLT5,TRUE
9606,Homo sapiens,PRDM8,TRUE
9606,Homo sapiens,BMP3,TRUE
9606,Homo sapiens,PTPRK,TRUE
9606,Homo sapiens,GGPS1,TRUE
9606,Homo sapiens,RAD17,TRUE
9606,Homo sapiens,MED21,TRUE
9606,Homo sapiens,STK32B,TRUE
9606,Homo sapiens,MR1,TRUE
9606,Homo sapiens,SRP19,TRUE
9606,Homo sapiens,CENPH,TRUE
9606,Homo sapiens,CARHSP1,TRUE
9606,Homo sapiens,ACMSD,TRUE
9606,Homo sapiens,BCL2L11,TRUE
9606,Homo sapiens,ANAPC1,TRUE
9606,Homo sapiens,CAST,TRUE
9606,Homo sapiens,SCOC,TRUE
9606,Homo sapiens,CETN3,TRUE
9606,Homo sapiens,SMARCA5,TRUE
9606,Homo sapiens,BMP6,TRUE
9606,Homo sapiens,HNRNPU,TRUE
